Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
173,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
174,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
175,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
176,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
177,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
178,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
179,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
180,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
181,1.801855,1.898917,0.018816,-0.577203,-4.063167,0
182,1.495341,1.895606,0.137823,-0.537456,-4.491404,0
183,1.495341,1.895606,0.137823,-0.537456,-4.491404,0
184,1.801855,1.920330,0.018816,-0.534414,-4.610543,0
185,1.701872,1.896923,0.009433,-0.532590,-5.315019,0
186,1.701872,1.896923,0.009433,-0.532590,-5.315019,0
187,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
188,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
189,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
190,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
191,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
192,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
193,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
194,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
195,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
196,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
197,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
198,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
199,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
200,1.437891,1.887302,0.137858,-0.494258,-6.329692,0
201,1.437895,1.887302,0.137858,-0.494258,-6.329692,0
202,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
203,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
204,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
205,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
206,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
207,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
208,1.447355,1.909077,0.158556,-0.486173,-6.354074,0
209,1.557237,1.872865,0.003827,-0.479258,-6.799274,0
210,1.557237,1.872865,0.003827,-0.479258,-6.799274,0
211,1.557237,1.872865,0.003827,-0.479258,-6.799274,0
212,1.590005,1.897982,0.024836,-0.454395,-6.880756,0
213,1.596963,1.913369,0.024836,-0.414633,-6.892130,0
214,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
215,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
216,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
217,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
218,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
219,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
220,1.997867,2.120074,0.468036,-0.000000,-6.970860,0
221,1.999860,2.120722,0.468326,-0.000000,-6.977430,0
222,1.999860,2.120722,0.468326,-0.000000,-6.977430,0
223,1.999815,1.898017,2.086222,-0.000000,-6.986497,0
224,1.999815,1.898017,2.086222,-0.000000,-6.986497,0
225,1.999815,1.898017,2.086222,-0.000000,-6.986497,0
226,1.999815,1.930640,2.085835,-0.000000,-6.986497,0
227,1.999972,1.895170,4.227244,-0.000000,-6.986983,0
228,1.999906,1.900391,4.475973,-0.000000,-6.986983,0
229,1.999951,1.889253,4.312318,-0.000000,-6.986983,0
