Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
36,1.364370,2.243633,0.581493,-0.567521,-2.762633,0
37,1.364370,2.243633,0.581493,-0.567521,-2.762633,0
38,1.364370,2.243633,0.581493,-0.567521,-2.762633,0
39,1.364370,2.243633,0.581493,-0.567521,-2.762633,0
40,1.364370,2.243633,0.576048,-0.558411,-2.944868,0
41,1.364370,2.243633,0.576048,-0.558411,-2.944868,0
42,1.364370,2.243633,0.576048,-0.558411,-2.944868,0
43,1.434018,2.351318,0.577845,-0.539104,-2.957998,0
44,1.434018,2.351318,0.577845,-0.539104,-2.957998,0
45,1.434018,2.351318,0.577845,-0.539104,-2.957998,0
46,1.434018,2.351318,0.577845,-0.539104,-2.957998,0
47,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
48,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
49,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
50,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
51,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
52,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
53,1.422610,2.351318,0.577239,-0.535407,-3.318422,0
54,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
55,1.422610,2.351318,0.577239,-0.535407,-3.318422,0
56,1.422610,2.351318,0.577845,-0.535407,-3.318422,0
57,1.363806,2.243633,0.533958,-0.510076,-3.481203,0
58,1.363806,2.243633,0.533958,-0.510076,-3.481203,0
59,1.363806,2.243633,0.533958,-0.510076,-3.481203,0
60,1.363806,2.243633,0.533958,-0.510076,-3.481203,0
61,1.422610,2.246447,0.418387,-0.485694,-5.019686,0
62,1.422610,2.246447,0.418387,-0.485694,-5.019686,0
63,1.422610,2.246447,0.418387,-0.485694,-5.019686,0
64,1.422610,2.246447,0.418387,-0.485694,-5.019686,0
65,1.434018,2.443161,0.577845,-0.470822,-5.607242,0
66,1.434018,2.443161,0.577845,-0.470822,-5.607242,0
67,1.364372,2.243633,0.427044,-0.407530,-6.412463,0
68,1.364372,2.243633,0.427044,-0.407530,-6.412463,0
69,1.364372,2.243633,0.427044,-0.407530,-6.412463,0
70,1.364372,2.243633,0.427044,-0.407530,-6.412463,0
71,1.364372,2.243633,0.427044,-0.407530,-6.412463,0
72,1.364372,2.243633,0.427044,-0.407530,-6.412463,0
73,1.364372,2.243633,0.423635,-0.407530,-6.412463,0
74,1.391002,2.239722,0.370126,-0.370180,-6.520844,0
75,1.990608,2.972252,0.541275,-0.000000,-6.894412,0
76,1.990608,2.972252,0.541275,-0.000000,-6.894412,0
77,1.990608,2.972252,0.544684,-0.000000,-6.894412,0
78,1.990608,2.972253,0.541275,-0.000000,-6.894412,0
79,1.988351,2.720780,0.550471,-0.000000,-6.903170,0
80,1.988351,2.720780,0.550471,-0.000000,-6.903170,0
81,1.988351,2.720780,0.550471,-0.000000,-6.903170,0
82,1.988351,2.720780,0.550471,-0.000000,-6.903170,0
83,1.988351,2.720780,0.550471,-0.000000,-6.903170,0
84,1.988351,2.720780,0.550471,-0.000000,-6.903170,0
85,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
86,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
87,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
88,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
89,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
90,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
91,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
92,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
93,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
94,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
95,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
96,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
97,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
98,1.988585,2.722551,0.550471,-0.000000,-6.904678,0
99,1.996300,2.722435,0.550477,-0.000000,-6.931572,0
100,1.996300,2.722435,0.550477,-0.000000,-6.931572,0
101,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
102,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
103,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
104,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
105,1.999507,2.722551,0.553094,-0.000000,-6.942130,0
106,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
107,1.999507,2.722551,0.553094,-0.000000,-6.942130,0
108,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
109,1.999507,2.722551,0.553094,-0.000000,-6.942130,0
110,1.999507,2.722551,0.551747,-0.000000,-6.942130,0
111,1.999507,2.722551,0.553094,-0.000000,-6.942130,0
112,1.999507,2.700768,0.551747,-0.000000,-6.950541,0
113,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
114,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
115,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
116,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
117,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
118,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
119,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
120,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
121,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
122,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
123,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
124,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
125,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
126,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
127,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
128,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
129,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
130,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
131,1.996183,2.562241,0.554602,-0.000000,-6.956296,0
132,1.996183,2.458249,0.554602,-0.000000,-6.965361,0
133,1.996183,2.458249,0.554602,-0.000000,-6.965361,0
134,1.996183,2.458249,0.554602,-0.000000,-6.965361,0
135,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
136,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
137,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
138,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
139,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
140,1.999507,2.722551,2.587312,-0.000000,-6.985496,0
141,1.999451,2.915980,3.151982,-0.000000,-6.985496,0
142,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
143,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
144,1.999507,2.722551,2.587312,-0.000000,-6.985496,0
145,1.999451,2.915980,3.151982,-0.000000,-6.985496,0
146,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
147,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
148,1.999507,2.722551,2.587312,-0.000000,-6.985496,0
149,1.999451,2.915980,3.151982,-0.000000,-6.985496,0
150,1.999507,2.722551,2.389374,-0.000000,-6.985496,0
151,1.999507,2.985948,2.591296,-0.000000,-6.985496,0
152,1.999533,2.722551,2.591296,-0.000000,-6.985496,0
153,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
154,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
155,1.999507,2.722551,2.587312,-0.000000,-6.985496,0
156,1.999451,2.915980,3.151982,-0.000000,-6.985496,0
157,1.999507,2.722551,2.389374,-0.000000,-6.985496,0
158,1.999507,2.985948,2.591296,-0.000000,-6.985496,0
159,1.999533,2.722551,2.591296,-0.000000,-6.985496,0
160,1.999507,2.724386,2.712454,-0.000000,-6.985496,0
161,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
162,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
163,1.999507,2.722551,2.587312,-0.000000,-6.985496,0
164,1.999451,2.915980,3.151982,-0.000000,-6.985496,0
165,1.999507,2.722551,2.389374,-0.000000,-6.985496,0
166,1.999507,2.985948,2.591296,-0.000000,-6.985496,0
167,1.999533,2.722551,2.591296,-0.000000,-6.985496,0
168,1.999507,2.724386,2.712454,-0.000000,-6.985496,0
169,1.999507,2.728594,2.611344,-0.000000,-6.985496,0
170,1.999451,2.909937,3.131934,-0.000000,-6.985496,0
171,1.999507,2.710207,2.587312,-0.000000,-6.985496,0
172,1.999507,2.722551,2.591296,-0.000000,-6.985496,0
173,1.999507,2.728594,2.611344,-0.000000,-6.985496,0
174,1.999507,2.710207,2.587312,-0.000000,-6.985496,0
175,1.999451,2.733083,3.151982,-0.000000,-6.985496,0
176,1.999507,2.722551,2.587312,-0.000000,-6.985496,0
177,1.999515,2.722551,3.006505,-0.000000,-6.985496,0
178,1.999507,2.722551,2.389374,-0.000000,-6.985496,0
