Index,car_width,car_length,sampling_rate,isCollision,ego_vimpact,min_ttc,stopCondition,endTime,timeCollision
396,1.98,4.31,100,1.00,2.04,10.00,4.00,4.83,-1
397,1.98,4.31,100,1.00,2.04,10.00,4.00,4.81,-1
398,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
399,1.98,4.31,100,1.00,2.01,10.00,4.00,4.86,-1
400,1.98,4.31,100,1.00,2.00,10.00,4.00,4.89,-1
401,1.98,4.31,100,1.00,2.00,10.00,4.00,4.89,-1
402,1.98,4.31,100,1.00,2.01,10.00,4.00,4.85,-1
403,1.98,4.31,100,1.00,2.37,10.00,4.00,4.91,-1
404,1.98,4.31,100,1.00,2.17,10.00,4.00,4.72,-1
405,1.98,4.31,100,1.00,2.37,10.00,4.00,4.93,-1
406,1.98,4.31,100,1.00,2.34,10.00,4.00,4.79,-1
407,1.98,4.31,100,1.00,2.08,10.00,4.00,4.79,-1
408,1.98,4.31,100,1.00,2.00,10.00,4.00,4.85,-1
409,1.98,4.31,100,1.00,1.99,10.00,4.00,4.96,-1
410,1.98,4.31,100,1.00,1.99,10.00,4.00,4.97,-1
411,1.98,4.31,100,1.00,1.99,10.00,4.00,4.96,-1
412,1.98,4.31,100,1.00,1.99,10.00,4.00,4.94,-1
413,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
414,1.98,4.31,100,1.00,2.00,10.00,4.00,4.84,-1
415,1.98,4.31,100,1.00,2.04,10.00,4.00,4.81,-1
416,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
417,1.98,4.31,100,1.00,2.01,10.00,4.00,4.83,-1
418,1.98,4.31,100,1.00,2.01,10.00,4.00,4.85,-1
419,1.98,4.31,100,1.00,2.01,10.00,4.00,4.85,-1
420,1.98,4.31,100,1.00,2.01,10.00,4.00,4.85,-1
421,1.98,4.31,100,1.00,2.01,10.00,4.00,4.87,-1
422,1.98,4.31,100,1.00,2.01,10.00,4.00,4.91,-1
423,1.98,4.31,100,1.00,2.08,10.00,4.00,4.92,-1
424,1.98,4.31,100,1.00,2.08,10.00,4.00,4.92,-1
425,1.98,4.31,100,1.00,1.99,10.00,4.00,4.96,-1
426,1.98,4.31,100,1.00,2.01,10.00,4.00,4.93,-1
427,1.98,4.31,100,1.00,2.01,10.00,4.00,4.83,-1
428,1.98,4.31,100,1.00,2.01,10.00,4.00,4.93,-1
429,1.98,4.31,100,1.00,2.00,10.00,4.00,4.87,-1
430,1.98,4.31,100,1.00,1.99,10.00,4.00,4.91,-1
431,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
432,1.98,4.31,100,1.00,2.65,10.00,4.00,5.07,-1
433,1.98,4.31,100,1.00,2.05,10.00,4.00,4.78,-1
434,1.98,4.31,100,1.00,2.07,10.00,4.00,4.82,-1
435,1.98,4.31,100,1.00,2.65,10.00,4.00,5.05,-1
436,1.98,4.31,100,1.00,2.71,10.00,4.00,4.87,-1
437,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
438,1.98,4.31,100,1.00,2.36,10.00,4.00,4.18,-1
439,1.98,4.31,100,1.00,2.00,10.00,4.00,4.91,-1
440,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
441,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
442,1.98,4.31,100,1.00,2.63,10.00,4.00,5.06,-1
443,1.98,4.31,100,1.00,2.54,10.00,4.00,5.03,-1
444,1.98,4.31,100,1.00,2.07,10.00,4.00,4.76,-1
445,1.98,4.31,100,1.00,2.01,10.00,4.00,4.86,-1
446,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
447,1.98,4.31,100,1.00,2.71,10.00,4.00,4.90,-1
448,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
449,1.98,4.31,100,1.00,1.99,10.00,4.00,4.97,-1
450,1.98,4.31,100,1.00,1.99,10.00,4.00,4.97,-1
451,1.98,4.31,100,1.00,2.04,10.00,4.00,4.79,-1
452,1.98,4.31,100,1.00,2.37,10.00,4.00,4.91,-1
453,1.98,4.31,100,1.00,2.17,10.00,4.00,4.72,-1
454,1.98,4.31,100,1.00,2.34,10.00,4.00,4.79,-1
455,1.98,4.31,100,1.00,2.08,10.00,4.00,4.79,-1
456,1.98,4.31,100,1.00,2.24,10.00,4.00,4.58,-1
457,1.98,4.31,100,1.00,2.08,10.00,4.00,4.83,-1
458,1.98,4.31,100,1.00,2.39,10.00,4.00,4.80,-1
459,1.98,4.31,100,1.00,2.08,10.00,4.00,4.77,-1
460,1.98,4.31,100,1.00,2.37,10.00,4.00,4.93,-1
461,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
462,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
463,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
464,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
465,1.98,4.31,100,1.00,2.07,10.00,4.00,4.76,-1
466,1.98,4.31,100,1.00,2.07,10.00,4.00,4.76,-1
467,1.98,4.31,100,1.00,2.01,10.00,4.00,4.84,-1
468,1.98,4.31,100,1.00,2.01,10.00,4.00,4.77,-1
469,1.98,4.31,100,1.00,2.01,10.00,4.00,4.82,-1
470,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
471,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
472,1.98,4.31,100,1.00,1.99,10.00,4.00,4.96,-1
473,1.98,4.31,100,1.00,2.37,10.00,4.00,4.93,-1
474,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
475,1.98,4.31,100,1.00,2.04,10.00,4.00,4.83,-1
476,1.98,4.31,100,1.00,2.04,10.00,4.00,4.81,-1
477,1.98,4.31,100,1.00,2.04,10.00,4.00,4.79,-1
478,1.98,4.31,100,1.00,2.07,10.00,4.00,4.85,-1
479,1.98,4.31,100,1.00,2.27,10.00,4.00,4.70,-1
480,1.98,4.31,100,1.00,2.01,10.00,4.00,4.85,-1
481,1.98,4.31,100,1.00,2.08,10.00,4.00,4.92,-1
482,1.98,4.31,100,1.00,2.07,10.00,4.00,4.85,-1
483,1.98,4.31,100,1.00,2.00,10.00,4.00,4.89,-1
484,1.98,4.31,100,1.00,1.99,10.00,4.00,4.96,-1
485,1.98,4.31,100,1.00,2.00,10.00,4.00,4.89,-1
486,1.98,4.31,100,1.00,2.00,10.00,4.00,4.86,-1
487,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
488,1.98,4.31,100,1.00,1.99,10.00,4.00,4.91,-1
489,1.98,4.31,100,1.00,2.00,10.00,4.00,4.91,-1
490,1.98,4.31,100,1.00,2.01,10.00,4.00,4.86,-1
491,1.98,4.31,100,1.00,2.05,10.00,4.00,4.78,-1
492,1.98,4.31,100,1.00,2.07,10.00,4.00,4.76,-1
493,1.98,4.31,100,1.00,2.08,10.00,4.00,4.73,-1
494,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
495,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
496,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
497,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
498,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
499,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
500,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
501,1.98,4.31,100,1.00,2.07,10.00,4.00,4.76,-1
502,1.98,4.31,100,1.00,2.08,10.00,4.00,4.73,-1
503,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
504,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
505,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
506,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
507,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
508,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
509,1.98,4.31,100,1.00,2.06,10.00,4.00,4.78,-1
510,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
511,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
512,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
513,1.98,4.31,100,1.00,1.99,10.00,4.00,4.91,-1
514,1.98,4.31,100,1.00,2.07,10.00,4.00,5.12,-1
515,1.98,4.31,100,1.00,2.07,10.00,4.00,4.85,-1
516,1.98,4.31,100,1.00,2.05,10.00,4.00,4.78,-1
517,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
518,1.98,4.31,100,1.00,2.07,10.00,4.00,4.76,-1
519,1.98,4.31,100,1.00,2.08,10.00,4.00,4.73,-1
520,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
521,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
522,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
523,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
524,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
525,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
526,1.98,4.31,100,1.00,2.06,10.00,4.00,4.78,-1
527,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
528,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
529,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
530,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
531,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
532,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
533,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
534,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
535,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
536,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
537,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
538,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
539,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
540,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
541,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
542,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
543,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
544,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
545,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
546,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
547,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
548,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
549,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
550,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
551,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
552,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
553,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
554,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
555,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
556,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
557,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
558,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
559,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
560,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
561,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
562,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
563,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
564,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
565,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
566,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
567,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
568,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
569,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
570,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
571,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
572,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
573,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
574,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
575,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
576,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
577,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
578,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
579,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
580,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
581,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
582,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
583,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
584,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
585,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
586,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
587,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
588,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
589,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
590,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
591,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
592,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
593,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
594,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
595,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
596,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
597,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
598,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
599,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
600,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
601,1.98,4.31,100,0.00,0.00,0.75,3.00,10.00,-1
602,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
603,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
604,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
605,1.98,4.31,100,1.00,1.99,10.00,4.00,4.94,-1
606,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
607,1.98,4.31,100,0.00,0.00,0.78,3.00,10.00,-1
608,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
609,1.98,4.31,100,1.00,6.57,10.00,4.00,2.66,-1
610,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
611,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
612,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
613,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
614,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
615,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
616,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
617,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
618,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
619,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
620,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
621,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
622,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
623,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
624,1.98,4.31,100,0.00,0.00,0.81,3.00,10.00,-1
625,1.98,4.31,100,1.00,1.99,10.00,4.00,4.94,-1
626,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
627,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
628,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
629,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
630,1.98,4.31,100,0.00,0.00,0.92,3.00,10.00,-1
631,1.98,4.31,100,0.00,0.00,0.75,3.00,10.00,-1
632,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
633,1.98,4.31,100,0.00,0.00,0.71,3.00,10.00,-1
634,1.98,4.31,100,1.00,2.05,10.00,4.00,4.75,-1
635,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
636,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
637,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
638,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
639,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
640,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
641,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
642,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
643,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
644,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
645,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
646,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
647,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
648,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
649,1.98,4.31,100,0.00,0.00,0.81,3.00,10.00,-1
650,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
651,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
652,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
653,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
654,1.98,4.31,100,0.00,0.00,0.92,3.00,10.00,-1
655,1.98,4.31,100,1.00,1.99,10.00,4.00,4.94,-1
656,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
657,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
658,1.98,4.31,100,0.00,0.00,0.69,3.00,10.00,-1
659,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
660,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
661,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
662,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
663,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
664,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
665,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
666,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
667,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
668,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
669,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
670,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
671,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
672,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
673,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
674,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
675,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
676,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
677,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
678,1.98,4.31,100,1.00,6.53,10.00,4.00,2.64,-1
679,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
680,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
681,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
682,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
683,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
684,1.98,4.31,100,1.00,6.58,10.00,4.00,2.63,-1
685,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
686,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
687,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
688,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
689,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
690,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
691,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
692,1.98,4.31,100,1.00,2.08,10.00,4.00,4.67,-1
693,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
694,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
695,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
696,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
697,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
698,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
699,1.98,4.31,100,1.00,6.53,10.00,4.00,2.64,-1
700,1.98,4.31,100,1.00,6.58,10.00,4.00,2.63,-1
701,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
702,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
703,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
704,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
705,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
706,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
707,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
708,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
709,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
710,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
711,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
712,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
713,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
714,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
715,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
716,1.98,4.31,100,1.00,6.53,10.00,4.00,2.64,-1
717,1.98,4.31,100,1.00,6.58,10.00,4.00,2.63,-1
718,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
719,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
720,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
721,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
722,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
723,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
724,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
725,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
726,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
727,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
728,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
729,1.98,4.31,100,1.00,2.08,10.00,4.00,4.69,-1
730,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
731,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
732,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
733,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
734,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
735,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
736,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
737,1.98,4.31,100,1.00,6.57,10.00,4.00,2.63,-1
738,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
739,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
740,1.98,4.31,100,1.00,2.08,10.00,4.00,4.57,-1
741,1.98,4.31,100,1.00,2.05,10.00,4.00,4.71,-1
742,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
743,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
744,1.98,4.31,100,0.00,0.00,0.18,3.00,10.00,-1
745,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
746,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
747,1.98,4.31,100,1.00,6.58,10.00,4.00,2.63,-1
748,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
749,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
750,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
751,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
752,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
753,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
754,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
755,1.98,4.31,100,1.00,6.53,10.00,4.00,2.64,-1
756,1.98,4.31,100,1.00,6.58,10.00,4.00,2.63,-1
757,1.98,4.31,100,1.00,6.59,10.00,4.00,2.63,-1
758,1.98,4.31,100,1.00,6.61,10.00,4.00,2.63,-1
759,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
760,1.98,4.31,100,1.00,6.59,10.00,4.00,2.67,-1
761,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
762,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
763,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
764,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
765,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
766,1.98,4.31,100,1.00,6.62,10.00,4.00,2.64,-1
767,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
768,1.98,4.31,100,1.00,2.08,10.00,4.00,4.69,-1
769,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
770,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
771,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
772,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
773,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
774,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
775,1.98,4.31,100,1.00,6.57,10.00,4.00,2.63,-1
776,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
777,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
778,1.98,4.31,100,1.00,2.08,10.00,4.00,4.57,-1
779,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
780,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
781,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
782,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
783,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
784,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
785,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
786,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
787,1.98,4.31,100,1.00,2.08,10.00,4.00,4.66,-1
788,1.98,4.31,100,1.00,1.99,10.00,4.00,4.95,-1
789,1.98,4.31,100,1.00,2.05,10.00,4.00,4.70,-1
790,1.98,4.31,100,1.00,2.05,10.00,4.00,4.76,-1
791,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
792,1.98,4.31,100,0.00,0.00,0.82,3.00,10.00,-1
793,1.98,4.31,100,0.00,0.00,0.83,3.00,10.00,-1
