Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
348,0.987965,2.696854,0.359919,-0.183870,-2.888516,0
349,0.554749,1.144887,1.225483,-0.300383,-2.272676,0
350,1.266698,2.294001,0.313715,-0.014636,-4.928484,0
351,1.266670,2.294001,0.313715,-0.014636,-4.928484,0
352,1.266670,2.294001,0.318152,-0.014636,-4.928484,0
353,1.541625,2.550023,0.889558,-0.000000,-5.003554,0
354,1.569894,1.386520,0.615997,-0.000000,-5.226316,0
355,1.656084,2.872787,0.955040,-0.000000,-5.374288,0
356,1.696154,2.863654,0.947209,-0.000000,-5.525403,0
357,1.696154,1.606880,0.917397,-0.000000,-5.601979,0
358,1.671983,2.872787,0.955040,-0.000000,-5.431151,0
359,0.990306,2.544330,0.051762,-0.053729,-2.946992,0
360,1.821533,0.844970,1.281434,-0.000000,-6.248136,0
361,1.850460,0.822780,1.438904,-0.000000,-6.368578,0
362,1.821533,0.785416,1.288882,-0.000000,-6.255844,0
363,0.326603,0.707226,1.008865,-0.488296,-1.695421,0
364,0.460713,2.944263,4.243911,-0.766330,-1.480471,1
365,0.325362,1.099110,4.855171,-0.982541,-1.111616,1
366,1.889747,0.756864,2.390977,-0.000000,-6.537488,0
367,1.943663,2.320203,3.497401,-0.000000,-6.757810,0
368,1.982826,0.560073,4.618239,-0.000000,-6.917719,0
369,1.943663,2.320203,2.694561,-0.000000,-6.757810,0
370,1.852912,1.670458,2.041415,-0.000000,-6.385877,0
371,1.992320,2.383011,2.560523,-0.000000,-6.961613,0
372,0.690152,0.721932,0.330561,-0.064410,-1.997238,0
373,0.567939,1.018669,2.176457,-0.294320,-1.740371,0
374,0.611662,2.749780,3.399125,-0.242749,-1.845870,0
375,0.674453,1.883744,0.980002,-0.167568,-1.963949,0
376,1.235377,1.293590,0.483362,-0.000126,-3.803683,0
377,1.506650,2.872787,0.955040,-0.000000,-4.829053,0
378,1.235405,1.293590,0.483362,-0.000126,-3.804334,0
379,1.992925,2.544330,0.047088,-0.005087,-3.675548,0
380,1.366057,2.872787,0.955040,-0.000039,-4.319496,0
381,1.696154,2.872787,0.955040,-0.000000,-5.520358,0
382,0.786638,2.294001,0.329701,-0.017699,-2.188046,0
383,0.698677,2.332202,0.875672,-0.029669,-2.006331,0
384,1.850460,0.822430,1.437094,-0.000000,-6.368578,0
385,1.821533,0.785066,1.287071,-0.000000,-6.255844,0
386,0.414044,1.077892,2.689791,-0.799461,-0.168560,1
387,1.991697,1.291477,2.700622,-0.000000,-6.959663,0
388,0.548180,1.165548,1.609745,-0.728918,-1.408160,1
