Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
312,0.465715,0.673544,0.097156,-0.910384,-2.168221
313,0.648981,1.229262,1.039387,-0.608050,-3.542133
314,0.834674,1.229310,0.973308,-0.641798,-2.282143
315,0.648608,1.229262,1.039387,-0.603593,-3.542246
316,0.648608,0.931035,1.024238,-0.969036,-2.074346
317,0.636468,0.931035,1.025597,-0.936467,-2.159700
318,0.648981,0.932930,1.039750,-0.974150,-1.987771
319,0.271491,0.679141,3.891594,-0.999693,-0.988301
320,0.471030,0.677040,1.024238,-0.987500,-1.504641
321,0.463510,0.671649,0.097156,-0.884812,-2.151938
322,0.648608,0.932930,1.039750,-0.966705,-1.987765
323,0.271491,0.678560,3.869565,-0.999276,-0.988301
324,0.657648,0.932930,1.076317,-0.719218,-1.935457
325,0.271491,0.676682,3.891594,-0.999954,-0.988301
